Reasons to choose current job,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5,Rank 6,Rank 7,Rank 8
Desire to work in a research environment,25.55066079295154,17.25663716814159,15.04424778761062,10.176991150442479,10.176991150442479,,,
Desire to advance research,22.46696035242291,18.58407079646018,10.176991150442479,11.504424778761061,5.752212389380531,,,
Opportunity to develop software,16.299559471365637,17.25663716814159,15.486725663716813,9.734513274336283,7.964601769911504,,,
Freedom to choose own working practices,8.81057268722467,7.964601769911504,11.504424778761061,12.831858407079647,15.929203539823009,,,
Opportunity for career advancement,8.81057268722467,9.734513274336283,8.849557522123893,7.079646017699115,9.29203539823009,,,
I want to learn new skills,7.488986784140969,10.619469026548673,10.619469026548673,14.15929203539823,16.371681415929203,,,
Flexible working hours,5.286343612334802,7.52212389380531,9.734513274336283,11.504424778761061,15.486725663716813,,,
Ability to work across disciplines,2.643171806167401,7.52212389380531,10.619469026548673,15.929203539823009,10.619469026548673,,,
The salary,2.643171806167401,3.5398230088495577,7.964601769911504,7.079646017699115,8.4070796460177,,,
